player_name,mean,median,lower_80,upper_80
"Brickey, Scooter",-0.004805874594309779,-0.004134875230554934,-0.2641101091002551,0.2572513488579874
"Brind'Amour, Skyler",-0.024111905758123643,-0.023426450443740712,-0.2736464612913761,0.22373783554845866
"Brink, Bobby",0.009056619499504922,0.00975770924692275,-0.24433801932805096,0.26209094004265304
"Brisebois, Guillaume",-0.04245575887001878,-0.03872354141372168,-0.2934344244254303,0.20604005765324443
"Brisson, Brendan",-0.0368233555901422,-0.032950022367107076,-0.2784944633134269,0.1997006466531847
"Broberg, Philip",0.14929377551582684,0.13878473396678012,-0.09534496060242373,0.40806600772324786
"Brochu, Brett",0.02621578456294789,0.021630086777428573,-0.22379813176560678,0.286189523640171
"Brodeur, Jeremy",-0.041834956239164584,-0.03725739552675833,-0.2992965343416378,0.21073083390966474
"Brodzinski, Jonny",0.04031727380982363,0.037084867101144,-0.21107261632191793,0.29896642723756295
"Brooks, Adam",-0.013751753985405638,-0.010111694788167265,-0.26356955825418465,0.23304312807969146
"Brouillard, Nikolas",-0.060925474257459006,-0.05769157138927031,-0.30172975370041116,0.17643655821249474
"Brown, Christopher",-9.138043627460048e-4,-0.002250447755454345,-0.2553930927503494,0.2534892412068004
"Brown, Matt",-0.020015925358977688,-0.01675000704499894,-0.2741722981664334,0.2310114649247161
"Brown, Patrick",0.007420971190019412,0.00583407861095501,-0.23464569504836724,0.250877549100351
"Brunet, Frederic",0.07336884462427762,0.07090919125312009,-0.1742341703044409,0.3252606273665842
"Bryson, Jacob",0.03374544041258324,0.028803995781380647,-0.21736375417322795,0.2933177804317217
"Bucheler, Jeremie",-0.021463290271010408,-0.01822641710119495,-0.2769773725945901,0.2289164974711542
"Budgell, Brett",-0.003876333381072916,-0.00409397960754402,-0.2556844217845817,0.2481435104547412
"Bullion, Michael",0.0031727933334169804,0.003460315538275095,-0.2614314616178403,0.26673673624943334
"Burke, Cal",0.1681910702953894,0.15770299831010132,-0.08877875349437127,0.44376048519041317
"Busdeker, D.J.",0.003968363515680376,0.00393177533729561,-0.24342523476693018,0.2541923351577048
"Bussi, Brandon",0.018572231671429823,0.02205795730980526,-0.21672671578329006,0.2502596288469239
"Butcher, Will",0.03708872289740475,0.03275418356682775,-0.20476494044088267,0.2840539369199934
"Butler, Cameron",-0.055069083527174406,-0.052456599038217824,-0.3087756007775706,0.19495788336382852
"Bystedt, Filip",0.027408639143965442,0.02650724553073135,-0.2284023821745308,0.2848701804705213
"Caamano, Nicholas",0.044740241013032166,0.03839419280815762,-0.19175432045581275,0.28953058213044103
"Caggiula, Drake",0.026771994334140396,0.024601631288260713,-0.22311570216046778,0.28351662560776447
"Cajan, Pavel",-0.16339260197821365,-0.1547534818468559,-0.4166192576042894,0.0814411715096845
"Cajkovic, Maxim",-0.005354505373622129,-0.00340099700661381,-0.25974871674834005,0.24442452866773645
"Callahan, Michael",-0.07283338454271954,-0.0659856708021957,-0.32404958416047996,0.161075364847185
"Callin, Drew",-0.04541729231769556,-0.045417523800070206,-0.29128518500625333,0.19670510784812317
"Campbell, Alexander",-0.03424083842969474,-0.03293805872057416,-0.28758976777573175,0.21651422721224858
"Campbell, Jack",0.06448242662309447,0.058170745692324985,-0.16772226145138988,0.30647026979391817
"Capobianco, Kyle",0.07829948851772829,0.0735435193114565,-0.16354260722356645,0.32474383808033713
"Cardwell, Ethan",0.05125534787982277,0.048772773818642715,-0.18913696622717893,0.2973806805729145
"Carlile, Declan",0.031007884189977013,0.02861571301879804,-0.20773403455762168,0.272662705189726
"Carlsson, Lucas",0.02010424879513639,0.019515807306643443,-0.22029661057400485,0.25865888143830185
"Caron, Thomas",0.0033383917050658052,0.00288074470815209,-0.2551481252419231,0.25511421275481827
"Carpenter, Ryan",-0.00205926996678714,-0.001924368291604635,-0.24630395885868522,0.24619704972882278
"Carrick, Connor",0.14750400389997792,0.1376630351438899,-0.09399051047074664,0.4012321041809751
"Carrick, Trevor",-0.1512907220372001,-0.14468170103154912,-0.40398510539238,0.08858250945264362
"Carroll, Joe",0.08782875193848548,0.0828493745957115,-0.15214922246004656,0.3346858984667922
"Carroll, Noah",-0.009167772859019157,-0.00837044038155339,-0.26672124327028424,0.2492068614465816
"Cassels, Cole",0.008259252209482718,0.005255644068412885,-0.23054994672048465,0.2500733226736367
"Cataford, Mathieu",-0.0035801689349823874,-0.001510567755428895,-0.26835206675993273,0.25102375646608
"Cates, Jackson",-0.007209685808464556,-0.00820313083219228,-0.2436736037870038,0.23093894263793394
"Caulfield, Judd",-0.09541126993767943,-0.09114380925903323,-0.34250107866143853,0.1410758481179499
"Cavallin, Luke",0.047012102123169634,0.04419092635222399,-0.19491989156415038,0.2955702608915439
"Cecconi, Joseph",-0.05372650960462004,-0.0500833620441551,-0.3009138032005278,0.18950918707918313
"Cederqvist, Filip",0.07422081603813419,0.07047152887999947,-0.17468994041399744,0.32803462586326726
"Centazzo, Orrin",-0.004688271258298567,-0.00515965088207654,-0.2583278761839958,0.2504199467803601
"Cesana, Dennis",0.06827478694811148,0.06261804284465877,-0.17419706390134657,0.3214199495475891
"Ceulemans, Corson",-0.010506455544864462,-0.00960318442884316,-0.2559149913495274,0.22809498708104028
"Chaffee, Mitchell",0.029412809023858448,0.027836848283457977,-0.2135158621234256,0.2738171712683102
"Chartier, Rourke",-0.006419941313100404,-0.006137470794918824,-0.26412973356687636,0.24986669934386074
"Chayka, Daniil",-0.04638138365108886,-0.04374803967958457,-0.29047459940623854,0.19494379113770083
"Chiasson, Jake",-0.01830004173413594,-0.015592510782768881,-0.27180395294986787,0.23181254287787725
"Chibrikov, Nikita",-0.02134780955829693,-0.019013874045841865,-0.26186659955010216,0.21320289050318075
"Chinakhov, Yegor",0.007511084730047065,0.006679964595713225,-0.24649000335205062,0.26244540291552526
"Chisholm, Declan",0.02851308249244049,0.025683655878391675,-0.22496600693042718,0.28560138346863284
"Chmelar, Jaroslav",-0.02052955820657511,-0.01976522088763047,-0.28028093608257393,0.23745162879238457
"Cholowski, Dennis",0.028389105160662637,0.0242195862424512,-0.20410346886321756,0.267818433676431
"Christiansen, Jake",0.0653979162392963,0.059764178832678296,-0.17058797109585921,0.31515823542382254
"Chromiak, Martin",-0.01996418771884529,-0.017734697545873902,-0.26313911548941643,0.2222615493213716
"Chrona, Magnus",0.008221300568318199,0.00837514281610917,-0.225696893758324,0.2428155880214204
"Cicek, Nick",0.024906529135470833,0.022392600023749355,-0.2121110719743991,0.2636755519272858
"Ciona, Lucas",-8.792640939125033e-4,7.43680652528369e-4,-0.2474449897174201,0.24448825313853378
"Clague, Kale",-0.004026127809800211,-0.005763041480503485,-0.24609456584535364,0.24055309375576792
"Clang, Calle",-0.05548308106799965,-0.053139292916932354,-0.30306171773359336,0.18600715081422955
"Clarke, Brandt",-0.04065880913569235,-0.03895496669812508,-0.2900122139099623,0.20250972527788672
"Clarke, Graeme",0.03450202595430229,0.030342244026960882,-0.20119074358488567,0.2750781249656081
"Clayton, Cole",-0.07994844712935253,-0.07525759942297466,-0.32232397621730974,0.15585952567273093
"Clifford, Kyle",-0.037649922221787396,-0.032365867226067754,-0.2801583749331073,0.19997806073342256
"Clurman, Nathan",-0.01170929938047617,-0.009143322396577945,-0.2538871592752887,0.22954477760605002
"Coe, Brandon",0.0025158960619547635,0.00172022424106612,-0.2490964094947928,0.25050935100569904
"Coghlan, Dylan",-0.22128865360472896,-0.20802974300324123,-0.4842077265009227,0.027746034627591225
"Colangelo, Sam",-0.02838199929591365,-0.02624097908798139,-0.28701961338426507,0.22224421471347008
"Commesso, Drew",-0.0604504247162534,-0.057279685821166514,-0.29212668085106525,0.16895635076126728
"Comrie, Eric",0.039884847523398326,0.038811989399275604,-0.21276386772659295,0.2982974362380835
"Comtois, Maxime",0.015518519860530976,0.01235373816947336,-0.22719710868492693,0.2623195577545196
"Conacher, Cory",-0.05225764441945802,-0.050387085099713846,-0.29628912731703994,0.19081702203204506
"Condotta, Lucas",-0.010029871072570536,-0.008927414899221324,-0.25061851616486946,0.23196984416446173
"Conley, Kevin",-0.06412900279923632,-0.06144094852149997,-0.3042565096609775,0.17264386443990426
"Connauton, Kevin",-0.10379973451284955,-0.09583811079451776,-0.3531152443413406,0.13186453594754494
"Cooley, Devin",0.12647027081789072,0.1182045004470092,-0.12317761414560316,0.3839357659747023
"Corcoran, Connor",0.0014390399337418952,8.653793439235271e-4,-0.2558354541308211,0.2565812692508872
"Cormier, Evan",0.10133734755260934,0.09287472034443328,-0.14574011799752534,0.36076162765367814
"Cormier, Lukas",0.06118168831990467,0.0541810546063363,-0.1740028442419194,0.3009900583374915
"Coronato, Matthew",0.051893591564976506,0.04847315548487952,-0.1894539474257509,0.29796264918468296
"Cosgrove, Trevor",0.0205293589073105,0.020351258274858675,-0.2312340033641357,0.2735299257460786
"Cossa, Sebastian",0.04816212331483374,0.04889700698992802,-0.18240139933297625,0.2796522509887973
"Costantini, Anthony",-0.0413069427131331,-0.036240309376336384,-0.2962877515606142,0.20865326698319828
"Cracknell, Adam",0.011135184490745837,0.00912588567009626,-0.23545744908523086,0.2593253391699233
"Crevier, Louis",-0.04311423330162666,-0.03978305690517385,-0.290104254924518,0.1992256860324441
"Criscuolo, Kyle",0.14513043147846746,0.13332668546970458,-0.09120046996440911,0.4008791023535448
"Crnkovic, Kyle",-0.00808096041126428,-0.008297789747385095,-0.25562660069658605,0.24571225191373225
"Crone, Hank",0.008626925333918711,0.010331968019016115,-0.2470074029118548,0.26116877315021964
"Crookshank, Angus",-0.112689407785685,-0.10259203233096013,-0.3840309675364353,0.14249553568811932
"Crotty, Cameron",0.02294932339977022,0.02303549703124664,-0.2168859659176724,0.26575876487027145
"Crozier, Max",0.07320065548985508,0.07219625682796868,-0.16834824632836462,0.3199675837733389
"Cruikshank, Grant",0.00348053291343437,0.0015760734078023148,-0.24690504325596663,0.256733456786038
"Currie, Josh",0.005673341616325678,0.00482835698376929,-0.2361664034622107,0.24667248068275657
"Czarnik, Austin",0.06763617789193133,0.061898333661905405,-0.174001877704156,0.3195080781988521
"D'Amato, Daniel",-0.05221397865773889,-0.05017482401048144,-0.3039798465923411,0.19518098935064426
"Dach, Colton",0.0413271866271412,0.038463971371206516,-0.20488113328175434,0.29368286356729717
"Dalpe, Zac",0.014190087149923855,0.01341693592351072,-0.23783768006795436,0.26327952960816514
"Damiani, Riley",-0.09032933162699824,-0.0870073996199831,-0.33487208457096534,0.1445216311736884
"Dansk, Oscar",0.048645847261374775,0.04658534220445397,-0.18755268019501523,0.29064746230929184
"Daoust, Philippe",0.009107499961500773,0.007275363655046585,-0.24392664322212865,0.2628600500459524
"Davidson, Jared",-0.044233855639301316,-0.04089355988161518,-0.2980538777548201,0.20447461630195438
"Davies, Jeremy",-0.11803109366884242,-0.10827772977295119,-0.365676658174454,0.11797643208496046
"Daws, Nico",0.0016904170729992835,0.00246264169174074,-0.2505369810201658,0.2549398594245709
"Day, Logan",-0.1010510103155284,-0.09640811066064586,-0.3529176322790979,0.142466076935883
"Day, Sean",0.022250238883975412,0.0207973134080216,-0.2147608341119685,0.2641372793295034
"De Jong, Ethan",-0.030718518020528666,-0.027638929614500745,-0.27997453845148557,0.21630860809917893
"De Leo, Chase",-0.010103494299608272,-0.00893192180633759,-0.25447266482108155,0.2342123864421887
"De St. Phalle, Mathieu",-0.006232653268887766,-0.00357781264102272,-0.26688592875522,0.25271600191506244
"DeSimone, Nick",0.0956255538276994,0.0900228232526998,-0.1638975476602568,0.3614251950101794
"Dean, Zachary",-0.10715768042559799,-0.10115874026848584,-0.3622087980204881,0.13705030850518898
"Del Bel Belluz, Luca",-0.1063932678279343,-0.09832137479618298,-0.3588201243797534,0.13555645382272344
"Del Gaizo, Marc",0.030605840409454667,0.030935828842183176,-0.21103452623336094,0.2722490150867629
"Del Mastro, Ethan",0.020663409298163345,0.01840788641726753,-0.21581792880075157,0.26038447111442864
"Delia, Collin",-0.010845677275691808,-0.010254643429124674,-0.24859366464130625,0.2244963972977041
"Dell, Aaron",-0.025311584772207303,-0.0207315477348127,-0.28119987172200733,0.21959881555668428
"Dello, Tory",-0.038228604831073175,-0.035250642558688386,-0.2777932895308338,0.1982279688192858
"Demek, Jakub",0.01627353251072114,0.015928874560748887,-0.228070148481528,0.26190935026071804
"Denisenko, Grigori",0.0027935120587725135,0.001713443153952725,-0.23523213053346953,0.24343981231931455
"Desnoyers, Elliot",0.09768585518396072,0.08905654687193607,-0.14515490732050304,0.3530501512788778
"DiLiberatore, Peter",-0.04827757114877658,-0.04259264860733199,-0.30512420325505457,0.19639006314797378
"DiPietro, Michael",0.12453289601819957,0.11690186995721266,-0.11151423192499055,0.3730690002789996
"Dickinson, Tanner",-0.08982154996035394,-0.08271117390357846,-0.34814751473895733,0.1566306961328079
"Didier, Josiah",0.11978817001311197,0.11134443280133412,-0.1156053218265791,0.36930930759119546
"Digiacinto, Cristiano",-0.003635348337420671,-0.004386581875898309,-0.26369049905374226,0.25550686679885204
"Dineen, Cam",-0.08198710447602318,-0.0768560755724625,-0.3329646641618322,0.16115930993555436
"Doan, Josh",0.03903568508112908,0.03832420335247706,-0.2041233081906329,0.28359827429377327
"Dobes, Jakub",-0.004986772381078478,-0.004777837712995305,-0.23047958366999255,0.2197598490072363
"Domingue, Louis",0.09928141015036754,0.09263292156082165,-0.13999768728288836,0.3525559401505782
"Donovan, Matt",-0.14050381472749757,-0.1341795127831143,-0.39892914392878853,0.10477504637197536
"Dornbach, Casey",-0.017120021316356707,-0.014209548696535509,-0.2683091405841218,0.2300056673950897
"Doty, Jacob",0.003043228448528849,6.62662939236322e-4,-0.24771337011497457,0.25578443227833164
"Doucet, Alexandre",0.0015605769949815947,0.00220138166620619,-0.25830751562395654,0.2640707291922844
"Douglas, Curtis",0.0032965883467755575,0.00282889665884986,-0.241915205010821,0.25120237715483723
"Dowling, Justin",-0.11196840593966226,-0.10479525066411,-0.36161170630391726,0.12513690631153726
"Drew, Hunter",0.0018949935656231277,0.0031261417458256797,-0.2565734025720411,0.25715079517157424
"Driedger, Chris",0.10927762501344526,0.10296804083098285,-0.12588799576538431,0.3570086109013801
"Dries, Sheldon",0.04905851100633536,0.04501707443013124,-0.19640859670351926,0.30135549417290264
"Duarte, Mark",0.002469061545957114,-2.5763902518677675e-5,-0.2527520987484837,0.25880067645644944
"Dube, Pierrick",-0.10464997909514145,-0.09642771524385527,-0.36329532938844067,0.13987696016110485
"Duehr, Walker",-0.004878999390899741,-0.004547912724680855,-0.258473439962803,0.2526266158512252
"Dufour, William",-0.11457339061511336,-0.10805437639767157,-0.36796148791821576,0.13415589812204065
"Duke, Dylan",0.005150199163158135,0.00457840278691417,-0.25192682572224046,0.26063207103519187
"Dumont, Gabriel",-0.012709891719604254,-0.012389504466631715,-0.2592531162046455,0.23200618946335722
"Dunne, Josh",-0.007523297906134321,-0.00503418735763866,-0.2576190458110635,0.23802586215971744
"Duran, Riley",0.06511843802760052,0.060980421211007996,-0.18249174365434045,0.3267985281479686
"Durandeau, Arnaud",-0.1538743116896395,-0.14427162898447565,-0.420740328406061,0.09663487989792414
"Dureau, Jaydon",-0.003950396944229729,-0.0039907095611342955,-0.2591715088502696,0.2526628334448009
"Duszak, Joseph",0.024732588604403027,0.022639309412794677,-0.2138232581107901,0.263075933414616
"Dzingel, Ryan",-0.011521536647740442,-0.01163973386684901,-0.2687165316950124,0.24835362179179615
"Edmonds, Lucas",0.04147332628929371,0.03672648186469868,-0.20947505008189377,0.29743534955469636
"Edstrom, Adam",-0.035088518072136886,-0.032608925975532665,-0.28495342661336276,0.20974158742224244
"Edvinsson, Simon",0.094805596764852,0.08696916428198774,-0.15089636860276143,0.35037925777559104
"Element, Shawn",-0.03470775259115709,-0.03230027687573287,-0.2748560904333218,0.2030007868102266
"Ellis, Colten",-0.07076542212347454,-0.06556349388308043,-0.32479205025008046,0.17619190366437093
"Ellis, Max",-0.030911944170679346,-0.028857849355364805,-0.29208034658880583,0.23040390711032185
